,id,name,url,title,review
51,1-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," The Birth of an Art
","Before ""The Birth of a Nation,"" motion pictures were a medium with the potential to be an art. This movie, more than any afore, realized that promise. It's the most important film ever made; it's the birth of an art. Alas, it's also racist.The film's controversy appears to have left director D.W. Griffith dumbfounded, judging by Griffith's responses to critics and from descriptions by Griffith biographers. The son of a Confederate soldier, his prepossession for an antebellum South wasn't, if not still, unusual. Histories of the day, including those by would-be US President Woodrow Wilson, supported his perverted depiction of the Ku Klux Klan saving a South pillaged by carpetbaggers, scalawags and encouraged Negroes. The film quotes Wilson's ""History of the American People."" Thomas Dixon Jr. himself solicited the White House screening where the President is said to have quipped, ""It is like writing history with lightening, and my only regret is that it is all so terribly true."" Dixon's racist book trilogy and the subsequent play were Griffith's inspiration for ""The Birth of a Nation.""In it, the American Civil War and Reconstruction disrupt the once-friendly relations between the Unionist Stonemans and the Confederate Camerons. The first part is largely free of controversy, although its racially-segregated imagery underlies a nostalgia for the institution of slavery; it's idyllic romanticism and melodrama typical of Griffith, absent Dixon. And, the battle scenes are excellent. Explosions, smoke and hundreds of extras fill the action. Future prominent directors like Raoul Walsh and Erich von Stroheim assisted the direction. The action shifts between bird's-eye views and medium shots, demonstrating vast scope with attention to isolated skirmishes. Including Griffith with ""Judith of Bethulia,"" filmmakers had until now failed to realize massive battles with such grandeur. To top it off, cinematographer G.W. ""Billy"" Bitzer's moving camera shot of the Little Colonel's charge.The second half of the film, when Congressman Austin Stoneman (based on Radical Republican leader Thaddeus Stevens) and his mulatto protégé Silas Lynch lead the freed slaves into postwar power, is when the racism becomes especially blatant. Blacks are portrayed as childish morons or as easily-excitable brutes--harmless enough if put in their place, such as with the condescending ""faithful souls."" According to Griffith, it's the mulattos that are especially dangerous, because they posses the cunning of a white with the animalism of a black. What they want is to ""marry,"" which means rape, white virginal women. The film is sexist, too. This is most evident in the infamous scene of the Black buck Gus chasing the childlike Mae Marsh through the woods, to a cliff she leaps from to preserve her purity. It's especially offensive because it's so well done, except for the trope of the ""Little Sister"" ludicrously surviving the fall briefly for a last gasp. The photography sets it apart, and the crosscutting intensifies the classic last-minute rescue attempt, as the Little Colonel enters the action.Yet, the Klan rescue is by far the most offensive and concurrently most exciting sequence in the picture. Griffith and his editors, headed by James and Rose Smith, crosscut between multiple actions, climaxing with the rescue of Elsie Stoneman from the threat of being raped, the Aryans and faithful souls under siege and the whole of Piedmont under the heel of a black mob. To that date, it's the most advanced, amazing montage and remains impressive to this day. Before, Griffith had found how exciting well-edited suspense could be, with ""The Battle at Elderbush Gulch"" and his last-minute rescue flicks, such as ""The Girl and Her Trust."" And a variation of Wagner's ""The Ride of the Valkyries"" greatly adds to the intensity.The silhouette of Klansmen riding upon a hill, with the sunrise behind; the moving-camera shot of the approach; the angled camera positions: Bitzer and Griffith photograph it brilliantly, too. That is, besides the interiors. Theatricality is the film's major cinematic weakness. This is most evident in the missing walls. The narrative structure is also traditional. Griffith would never do otherwise, and it's certainly not unique for 1915. Filmmakers were beginning to exploit the advantages of controlled filming within studio sets by now, but the open-air sets with natural lighting, as used here, were still prevalent. At least, the sets here are decorated in detail. Bitzer and Griffith, however, were consistently innovative in their beautiful outdoor photography--with camera movement and positioning, tinting, nighttime photography and good use of split-screens and of masking the camera lens.The acting is also theatrical, but Griffith did direct his actors to be subtler in comparison to contemporary acting. Lillian Gish rose to the forefront of this style, largely because of this film, which made her a star. She plays Elsie Stoneman, who has the more prominent of the two romantic relationships in the film with a soldier from the other side; she's Griffith's ideal white virgin. There are some especially well-acted moments here for its time. The sequence with Marsh using ermine in attempt to garment her ragged house dress for the homecoming of her brother and Henry Walthall's slow, moving walk towards the front door of home are especially poignant--showing the destitution of the postbellum South.""The Birth of a Nation"" is a troublingly racist picture, which is said to have revived the KKK (as well as being the cause célèbre of the newfound NAACP in its efforts to censor it). Nevertheless, its importance in film history, and its cinematic merits are immense. There are other impressive works from this time: films by Bauer, Chaplin, Christensen, DeMille, Sjöström, Starewicz, Tourneur and Weber. Yet, to say the least about ""The Birth of a Nation,"" as far as I've seen, nothing before matches its scale with such filmic innovation.It runs for 12 reels--having cost some $110,000 to make. Its vast popularity also had incalculable effects on movies as an industry, including the establishment of Hollywood at its center. Although other estimates are lower, Griffith-biographer Richard Schickel claims it grossed more than $60 million by 1917. Its influence, not only on cinema, is enormous. No other film has been as important to the direction of motion pictures as an industry and an art."
52,2-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," sad relic of racism
","First, I want to point out that just about every nation on Earth has struggled with racism and this review is not intended to slam the USA. Second, though this film was one of the very earliest full-length films and it has absolutely amazing battle scenes and production values, you cannot admire them and turn a blind eye to the rest of the film.I just read an idiotic review on IMDb that indicated they liked the film and it was essentially true! Huh?! I am an American History teacher and I can assure you this ""true"" movie is complete hogwash and a horrible testimony to our country at the time that this WAS widely regarded as truth.Here's the problem--nearly all the black roles are played by white people in black makeup. And, when the South loses the war, these ""uppidy black folk"" then run amok trying to rape the white women, subvert the rule of law and spend most of the time eating watermelons and dancing to banjo music (I kid you not--this REALLY is in the film). So, according to D. W. Griffith's view of the Reconstruction Era is that the blacks took control of the legislatures and went mad with power until the honorable KKK came to the rescue!!! The most awful scene involves sweet and innocent Southern belle being repeatedly approached for sex by a black man. He will not take ""no"" for an answer and eventually she jumps to her death rather than to be defiled by a Negro! My heart cringes just writing this!So, my overall verdict is this is a horrid film with wonderful production values. Also, and this may sound stupid I know, I recommend you DO watch this film! First, because how can you know about how far we have come as a people without knowing our past. Second, the idea that repellent images and movies should somehow be censored is repugnant--burying your head in the politically correct sand is just silly. But, for the love of God, DON'T TAKE THIS TO BE FACTUAL! If you do, I feel very sorry for you. And if you know someone who takes this for truth, set them straight.FYI--When this movie debuted, the KKK was practically dead in America. Thanks, at least in part, the KKK soon became one of the strongest political forces in the country--all the way through the 1920s. This is sad but true."
53,3-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," Is the historical importance of this film greatly exaggerated?
","I saw this film at a small ""Art House"" theatre when I was a graduate student. It was supported by program notes, and reviews of the film by respected critics, these stressed Griffith was a trend setting director who had made significant contributions to modern cinema. I remember three major developments were attributed directly to him, firstly his use of a mobile camera for tracking rather than bringing events to the camera; secondly pioneering the use of close-up photography in the cinema and thirdly the incorporation of pseudo-documentary sequences (e.g. the assassination of Lincoln) into a fictional story. I therefore watched this film with great anticipation; but as something of a young idealist I was more and more sickened by what I then felt was glorification of the KKK, and afterwards I was bitterly disappointed by my evening. I decided that if I ever watched TBOAN again it would only be when I was better informed both about American history of the period and about the work of other contemporary Hollywood film-makers. It is now 60 years later and I see ""The Birth of A Nation"" is scheduled to be screened on TCM next month, so probably the time has come to watch it again; and perhaps comments based on my original viewing so long ago may be appropriate at this time as the impressions I now have of this film will be those that have been with me for most of my life.Films showing conflicts must present both sides as believing utterly in the righteousness of their cause; but historical films also have at least a moral responsibility to ensure the material shown has some reasonable approximation to historical accuracy, and whenever possible the convictions of both sides should be equally fairly presented. Most of the criticisms of TBOAN on this database derive not from its sympathetic presentation of the KKK but from the fact that this is presented as the only side which is relevant. We need to remember that slavery was introduced into human society back in prehistoric times - it was usually associated with a recognised obligation on the part of the slave-owner to provide a reasonable standard of living for his slaves, and alternative mediaeval societies from which slavery had been eliminated often did not do even this for their dispossessed citizens. Members of ruling classes everywhere lived a lifestyle which required the full time labours of many slaves or underprivileged workers to maintain, and only after the invention of the steam engine did it become possible to picture a world from which slavery might eventually be eliminated. Although this then probably became inevitable, its elimination has still not been completed; and in the United States it took place in an appallingly destructive way, part of which is pictured in TBOAN. Every nation has shameful episodes in its history which have and will cause distress for many generations before they are gradually outgrown. Recognising that the American Civil War did not result only from a dispute about slavery but much more from a whole range of economic and cultural issues, I appreciate that it would be grossly improper for me as a Canadian to seize on some of the controversial aspects of TBOAN as an excuse to condemn the film. I will re-watch it as a valid and important effort to document the concerns of the group of citizens it featured (although I will still reserve the right to feel Griffith should have made more effort to also document the concerns of those with opposing viewpoints.) My concerns here are directed more to assessing the importance of TBOAN in the development of the modern cinema, and I currently find myself siding with the relatively few users who have commented that its significance seems to be greatly overrated. When I first saw this film I had seen relatively few of the important early silent films, and it was easy to accept claims that Griffith's work was of overwhelming importance. Now I have seen other contemporary works; and have also come to appreciate that all surviving copies of about 90% of these works have totally disappeared (whilst probably half of the 10% of which copies still exist are not available for home viewing even from specialist libraries as the only copies are located in inaccessible archive collections). This is not brought out clearly by most of the 200 user comments on this film listed by IMDb, and it is so important that it has led me to pen these further comments. Film-makers in the silent era were extremely productive - Griffith himself is credited by IMDb with having directed over 500 films, most of them silent, and several other directors/producers have well over 100 films credited. Since so few survive, we must recognise how far our current assessment of early directors might change if we were able to see and compare more of their works. I believe that many innovations in film technology have been exclusively attributed to Griffith primarily because of the ready availability today of copies of 'TBOAN', 'Intolerance' and 'Orphans of the Storm'. I found this feeling very strongly reinforced when I had a rare chance to see a screening of Lois Weber's 'Hypocrites'. Weber was, for a time, the highest paid director in Hollywood and received a best director award in 1916 (ahead of Griffith, just one year after he released TBOAN). All I will say at this point is that, although I am admittedly relying on rather uncertain memories, I believe 'Hypocrites' was more stimulating for its innovative cinematographic techniques than 'Intolerance'. It would be interesting to know whether other database users have had similar thoughts about this or other early works."
54,4-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," Bad History
","Anyone who thinks that this film depicts real history is seriously deluded. One commenter noted that the KKK was fighting for a good cause during Reconstruction, but not now.  I guess to him good causes include killing and intimidating freed slaves who were merely attempting to exercise their rights to vote and make a living.Griffith's portrayal of Reconstruction black politicians is not only racist, but blatantly untrue.  Only in rare instances and for a short time did black representatives control any Southern legislatures, and this at a time when they were the majority of voters in many Southern states!  For years teachers of Reconstruction have emphasized carpetbaggers, but have ommitted the fact that the post-Reconstruction governments were founded with the explicit purpose of disenfranchising blacks and violently enforcing their underclass status.  For this reason and others, Birth of a Nation's claims to historical accuracy would be comical, if not for the horrific implications of the film.That said, this film should be seen, mainly because it provides a document of a poisonous way of thinking that is by no means dead.  It also represents the pop cultural moment when Northern and Southern whites reconciled over the memory of the Civil War, mainly to the detriment of blacks.  Lastly, those who want this film burned only give ammunition to the idiots who still praise the KKK.  It's better to let these jerks hang themselves with their own rhetorical ropes than to let them claim victim status."
55,5-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," Great techniques and a horrible message...
","...yet I still give it an 8/10 for all of the ground that it broke. When it was released in 1915, the Hollywood movie industry was still in its infancy as movie makers such as DeMille had only been there about a year or so. Most movies were made on the East coast and used artificial lighting which often gave the films a very flat look.Most filmmakers would film outside until the late afternoon and then close up shop. Griffith however liked to use lighting just as the sun was going down as it gave everything a soft glow. These scenes looked better than anything you could have achieved in a set with artificial lighting in those days. The battles scenes also looked very good, like a lot of care was taken to set them up and make them as realistic as possible. This kind of an epic was rare for the times and must have surprised most movie goes who were more used to short films that were often shot on sets with artificial lighting. Some of the innovations of BOAN (it should be noted that while Griffith didn't originate all of the techniques used in BOAN, he was the first to integrate them all so seamlessly in a feature-length film) included night-time photography-Billy Bitzer achieved by firing magnesium flares into the night for the split-screen sequence of the sacking of Atlanta, being the first film to have an original score, the first film to employ hundreds of extras for the battle scenes, flashbacks and parallel editing, and extensive use of close-ups, long shots, dissolves, etc. to heighten the impact of the story.It's not fair to other films and filmmakers to say this film and this film alone changed movie history but it's definitely on the short list of films that did along with DeMille's ""Squaw Man"" released the previous year which is remembered as Hollywood's first feature length film, even though it is not. That honor goes to Helen Gardner's ""Cleopatra"" made in 1912.Then there are the features of the story that give this film a well-deserved bad rap for having revived the KKK. ' There is the Austin Stoneman character who is biracial and wants to rule the South with an iron fist. He sets himself up as some kind of alternate President during reconstruction. Where was the real president, Andrew Johnson? Locked in a broom closet? This character was supposed to be a thinly veiled caricature of Thaddeus Stevens. Since white Confederates have their civil rights suspended during this time, the state houses of the south are shown packed with the absolutely worst stereotypes of black men, with them eating, drinking liquor, and taking their shoes off and putting their feet on their desks during the chaotic legislative sessions. They are also shown as sex-mad for Caucasian females, the biracial Austin Stoneman included. Let's just say that the story is as subtle as a sledge hammer, but when you realize that its contemporaries considered a guy in a cape with a long mustache tying virgins to railroad tracks to be high drama, the actual message of BOAN may be hogwash, but the complexity of the story telling and the sophistication of the acting is to be admired. That's why I recommend it in spite of the point of view of the script. Sorry for the long review, but a long film often requires one."
56,6-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," show it in my American History classes
","I am a Ph.D. candidate in American History.  I show BOAN (as does most American history professors) to my undergrads.  Not only is it an accurate portrait of the propaganda being written in the 1870s, but it is a primary source document on how people in the 1870s and 1910s saw African Americans. Anyone wonder why the Civil Rights movement happened, or why lynchings happened, or why ML King, Jr.was assassinated?  Well, watch BOAN and you'll get an insight into that most American of institutions, racism.  Why is there racial hatred today, because of the rhetoric of hate by the people who made BOAN and the people who are depicted in it. If they affect you still, shouldn't know what they said?  Especially if you find it abhorrent, watch it.  It is also a good reminder of how distorted history can be made to look legitimate on celluloid."
57,7-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," No Excuses... This is Just KKK Propaganda
","A lot of people see this film as an artistic triumph. But the fact that it's well made doesn't redeem the underlying message. You can say that it was a different time... make excuses for it... But there are some films that are best viewed as a regrettable part of American history.This film is quite simply a justification for the genocide and subjugation of African Americans and a recruitment video for the KKK. It warps history and attempts to manipulate the audience into believing offensive racial stereotypes to justify white supremacy. It romanticizes plantation slavery in the south, when in fact it was a time of suffering for many. Most of the black characters in this movie are just white men in black-face, portraying extremely offensive racial stereotypes. It ignores the fact that many white individuals did not live this lifestyle, and lived in poverty during this time (another HUGE cause of the Civil War which is virtually ignored today)and instead tries to rally whites to it's cause by referring to it as an ideal time.The class I watched this with ALL thought it was ridiculous and completely offensive, regardless of race and gender. Granted... in 1915, it was a different time and a different culture. They viewed this film as a piece of art. But we're in 2009. Racial relations have changed. There is still an undeniable racial divide, but it is nowhere near the levels found before the first World War. It's time we stopped making excuses for films like this. This is nothing more than well made KKK Propaganda presented under the guise of history. I give it the 1 it truly deserves as a film that still exists in our society. However, I will give it this... Despite it's problems, it is important to watch this film from an academic standpoint: the ONLY reason being to understand our artistic history and the mistakes made. It should be viewed as a marker for how far we've come, and how far we still need to go to achieve true equality."
58,8-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," It's beside the point
","I've read a few of the 10's at this site and am a little surprised at the pass given to this monument to slavery, racist bigotry, and violence. ""Birth of a Nation"" is a national cinematic embarrassment. That it is well crafted is moot. If this were a movie that glorified rape or child sexual abuse, but was well crafted, well directed, and had outstanding performances in it, would we be discussing it's virtues as a fine piece of film making? I don't think so. Consider this: Nazi Germany committed mass murder against Jews, Gypsies, homosexuals, Slavs, and political enemies. The plunder and suffering inflicted against these people ripples through our culture to this day. The fact that Leni Riefenstahl's cinematography in ""Triumph of the Will"" was ""groundbreaking"" is kind of beside the point!!! I find the intellectual airy fairy commentary in the 10's section of the reviews here to be disturbing. Frankly, I think you people should be ashamed of yourselves for promoting this disgraceful homage to slavery and murder. Slavery is at the very least murder of the soul. But we all know that was the least of it's offenses. ""The Birth of a Nation"" is a bad film because it promotes a reprehensible ideology. The merits of it's production values are irrelevant. And not that it should make a difference but for the record, I am a white male southerner."
59,9-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," VISUALLY ENLIGHTENING AND SOCIALLY DISHEARTENING ""BIRTH"" STILL A 10.
","D.W. Griffith's Civil War shorts were only a prelude to what has become one of the world's crowning cinematic achievements and one of its most painfully embarrassing moments concurrently.To this day it still causes not only controversy but even verbal warfare amongst friends and critics.  But if films were judged solely on their subject matter many of our classics would have been tossed into the garbage hamper.  As being such, I will not let that taint my opinion of it.""Birth of a Nation"" succeeds on so many levels its difficult to find a place to start.  Perhaps its best to say that Griffith may have considered what he may be starting hence the freedom of speech title screen at the beginning. For not shying away from controversy alone Griffith deserves his merits. His use of tinting is outstanding.  Some may say (and they may be right) that Griffith is the father of the modern screenplay.  His use of setup, turning point, confrontation, turning point, resolution, and conclusion is still the formula used today and is usually the formula that has graced every best picture winner at the Oscars ever since their 1927 beginnings. The catch:  there was no written screenplay.  Griffith made this film in his mind as he went along.  THAT is genius.The battle spectacle scenes were unequaled in their day.  This wasn't another day's work.  This was a big budget, Hollywood, parade of the extras, grand scale masterpiece.  One gets the sense that the real war was just getting the war scenes filmed.  Father of the close-up, father of the chase scene (on two fronts: individual after individual and group after group), father of showing synchronous events on two different stages, the buildup of dramatic climax, and the list goes on.  Outstanding use of camera angles (the perch overlooking the valley during Sherman's march comes to mind here), and historically accurate enactments (Lincoln's assassination) score big as well.  This was ""Citizen Kane"" a quarter of a century before there was a ""Citizen Kane.""The acting is surprisingly very well done.  Henry Walthall does a fine job as the star of the film but George Siegmann, Walter Long, and Ralph Lewis are three of the most villainous characters to ever grace a silent era film. And I would be amiss to not mention Lilian Gish who absolutely sizzles here.  After all these years she is still one of the most charming and beautiful women I've ever seen in my life.  Griffith obviously thought so as he used her in his other three masterpieces as well.But for all of its cinematic showcasing, the film's image will forever be scarred by its outlandish racial prejudices.  And make no mistake about it, its a difficult watch.  As a white, its still difficult for me.  As a black, I cannot imagine.  It is so easy for me to sit here and say to separate its art from its viewpoint but that simply isn't realistic.  Should it be required viewing?  Yes.  Would I blame any black for not wanting to watch it or hating it after seeing it?  Absolutely not.  I understand where you are coming from.  The unfortunate thing is that the film could have succeeded without this viewpoint by simply making the south's new oppressors white union soldiers.  It IS historically accurate  to say that president Andrew Johnson did indeed want to crush the southern elite into oblivion after the war which is one of the things that led to his impeachment.  But Johnson, who is strangely not even mentioned in the film following Lincoln's assassination, certainly would not have employed northern blacks to do the crushing.  I understand the film was following Thomas Dixon's novel and play but to not even address how Ralph Lewis' senatorial powers overshadowed Johnson's presidential ones and those of Congress' 1866 Civil Rights Bill is proof enough that the film goes out of its way to make northern blacks the villains.  Griffith's only defense, and it is a SMALL defense, is that southern blacks are still apparently our friends.  Griffith was the son of a Confederate fighter which may explain some of his views.  But certainly he did not want to be a hate-monger.  He tried to apologize with the making of his next film, the masterpiece ""Intolerance.""  He certainly had black friends on the set during the making of ""Birth of a Nation"" but this harks of the classic case of the good man who doesn't realize that some of the things he is saying are hurtful.  I don't think it really dawned on him. This however is a trivial compensation at best.But at the end of the day, D.W. Griffith's ""Birth of a Nation"" is still a landmark achievement not just in film but in popular culture.  After its release film became a way of life for America instead of a treat you helped yourself to once in a while.  Not until Hitchcock would a director ever again be the star of his own films, wielding a control and vision so unique that their name is forever welded to our memory, for the better or the worse.  So many firsts.  So much controversy.  And controversy,ironically enough, has been Hollywood's middle name now for the last 50 years.The nutshell:  absolute required viewing for all things considered.  Watch with caution and prepare to be disturbed.  Not being able to watch it is easily understood.  One of the 100 greatest films of all time...10/10."
60,10-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," Fascinating, expensive movie.
","This movie had the stockholders quaking when they saw the costs mount. It was the most expensive movie made up to that time, and it shows that silent films really COULD create spectacle on a grand scale.One of the posters remarked on how ridiculous the Klansmen's hoods looked. Actually, the original ""ghost costumes"" were all homemade and there was no standardized uniform- some had spikes on the head, horns, painted faces on the masks, etc. I myself had an ancestor who was a member of the Reconstruction Ku Klux Klan, and they saw themselves as guerilla fighters against an occupying power, not as terrorists. Today we can condemn them. At the time, it must have seemed to them that the war was over, but that the battle lines were still firmly drawn.This film is a good peek into the attitude of the general public in 1915 about Reconstruction. It became a national obsession, and probably gave impetus to Col. William Joseph Simmons's decision to ""resurrect"" the Klan in that year."
61,11-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," Consider--it's 90 years old!
","As I read these comments on this most controversial film, what is coming across is a surfeit of emotion that any film rarely engenders. I wonder if any of our modern films will be able to evoke such passionate response 90 years from now and the fact is, I think not. Yes, the film is racist. Yes, the film is a watershed for cinema. And no matter what you think of it, it's still got people stirred up, ready to scream and yell and be appalled, disgusted, outraged, etc. Can there be any doubt as to its greatness if it still has such a life today? Its greatness certainly doesn't lie in its subject matter, but in the fact that this silent film can provoke such reactions in a generation weaned on computer graphic images, a generation that views the silents much as they view watching a parade of fossils drift by. I am literally stunned by the power of a piece of film to move so many so long after it came into the world. Perhaps its greatest lesson is the impact films have on us and our society and how powerful those moving images can really be. Something tells me that 90 more years will go by and this message board--if it's still here--will be still be getting impassioned opinions from those who have just seen Birth of a Nation. My word--what immortality!"
62,12-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," Good start but degrades into lurid melodrama
","I have watched this film several times over the years, and I find the second half dealing with reconstruction a little harder to watch each time. Although its racist viewpoint may have mirrored much of America in 1915, it obviously was not the only viewpoint, since America had its abolitionists in the early 1800s.  Griffith endorses just about every wretched stereotype put forth by the south during and after reconstruction, namely the venality of all northerners and the baseness of all blacks who did not completely bow to whites.  A good example is that the disdainful depiction of the black-run state legislature is based on a cartoon, not an actual photograph or contemporary description.  Griffith's portrayal of northerners and blacks is completely from the point of view of a white southern racist.  Although I greatly admire much of his work, he deserved the criticism he got for this film.  Aside from the political racism, much of the second half of the film is just silly melodrama, even based on 1915 standards and other Griffith work."
63,13-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," Birth of controversy
","Saw 'The Birth of a Nation' for quite a few reasons. One was that it was directed by DW Griffith, the more that has been seen of his recently he and his work became more interesting. He made a lot of very good to classic films, short and feature. Lillian Gish was one of the greatest silent film actresses, who never failed to move me, and there was a reason as to why she was a Griffith regular. Also wanted to see what caused so much controversy and still does was as bad as all that.After seeing it, 'The Birth of a Nation' is pretty difficult to rate and review with me being so conflicted on it. While appreciating that 'The Birth of Nation' was/is ground-breaking and that it is of historical importance, the second part really ruins the promise that the first half showed so it was very difficult for me to get much out of it. It is very easy to see why the film is so controversial and why it is considered offensive. While it is one of Griffith's most historically interesting films, it is also his most divisive by far and one of his worst in my view.'The Birth of a Nation' still looks great, Griffith's films always were extremely well made technically, some of the camera shots innovative and unlike what was seen before at the time. Gish is typically wonderful, the poignancy brought to her relatable role being quite powerful. The rest of the cast are also on fine form, especially Mae Marsh and Robert Harron.Griffith's direction is masterful and technically more than efficient, well certainly in the first part and keeps the second from being unwatchable (along with the acting). The first part of 'The Birth of a Nation' is absolutely brilliant, very compelling and epic as well as moving.Which is why it is so regrettable that the second part feels like a different film and difficult to sit through. It is with the rescue and from that point on that 'The Birth of a Nation' falls downhill badly, despite the production values and acting still being so top notch. It is not just one-sided, but it is also blatantly racially offensive now and even for the time, which has always been the biggest criticism directed towards the film. It takes a lot for me to be offended by a film but even when judging it for the time and accepting that racism is far from gone today, that didn't stop me from feeling uncomfortable with the portrayals of the supporting characters in the second part (African Americans portrayed negatively and a notorious group in history treated as heroes). It may be based on objectionable source material, but this was a rare example of a film that would have been much better straying away from it and not true to it.All that being said, that is sadly not all with 'The Birth of a Nation's' criticisms with the second part. Its pacing is very pedestrian and from the rescue onwards the story is badly over-stretched even for a film intended to be epic. What started off so rivetingly became a test for endurance where the eventually excessive length was felt. The characters completely lose their dimension and go from complex to one-dimensional stereotypes and the melodrama gets very over the top and downright silly.Overall, brilliant first part but the second is a mess. 5/10"
64,14-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," Controversial, politically incorrect, but quite engaging, technically brilliant and striking in its day.
","This film was and will always be controversial, as the American Civil War is today. It is difficult to have a neutral analysis of the conflict and the period of reconstruction that followed, and I am not going to be the one who has not even studied US history to make this analysis. Nor did I read Thomas Dixon's ""The Clansman"" to find out if the film is fair in its adaptation to the screen and if the book shares the political and social vision that the film expresses. The film is divided into two parts. The first, quite consensual, follows the Civil War until Lincoln's death. The second part follows the following years and the first movements of the Ku Klux Klan.Of course, the film is partial and is not politically correct ... expresses an opinion about the conflict and the years that followed, claiming that there were political mistakes and that too much power was given to blacks, that in a sense freedom was confused with permissiveness and that values, mentality and pride of the southern white class were little taken into account by Union policies. The birth of the Ku Klux Klan, in turn, is portrayed as a consequence, a reaction of a slice of southern white society that felt threatened by new order of things. This is what the film supports, I don't know if it was so.In the film's script, two families portray the divided country: on the one hand the Stonemans, with a strong political influence in Washington, and on the other the Cameron, who own a plantation in South Carolina. The families have a friendly relationship, and these ties they are not broken by war. Proof of this is mutual assistance on the battlefield. Another interesting detail is to see how Lincoln, despite being the leader of the winning faction, was portrayed as someone very respected by southerners. Each family suffers losses and dangers during the conflict but it is still at war that Ben Cameron falls in love with Elsie Stoneman. In the second part of the film, Ben is an increasingly dark and worried man, and he is the one who founds the KKK to protect those he sees exposed to the abuses of the newly freed blacks. Some scenes are strong, like the attempted rape of Ben Cameron's younger sister, which ends in the worst way and is easily one of the most dramatic moments in the film. In a way, the little girl was the portrait of innocence in this film, and dies almost like a martyr.Technically, the film is extraordinary. Whether you like the story told or not, it was a milestone in cinema with several important technical advances for art. The battles of the war are reconstructed with great realism. The cinematography and filming were particularly brilliant, as well as the historical reconstruction, done with great realism and rigor both in the costumes and the sets. Hundreds of costumes dressed up were part of this filming, which must have been an effort and marked the beginning of cinema as an entertainment industry. The music that accompanies the entire film is marked by diverse leitmotives, which were extracted from the nationalist and confederate national anthems, as well as from several well-known melodies of classical music."
65,15-tt0004972,The Birth of a Nation,https://www.imdb.com/title/tt0004972/," Amazing Genius and Disturbing World View
","The Birth of a Nation has pretty much established itself as perhaps the most frustrating movie ever made. I won't cover what has already been said--that this is a landmark film of astounding genius that is sadly wrecked by its racist pro-KKK ideology. I agree with the assessment and find the experience of the film very jarring.I would rather focus on what might be useful to a potential viewer of this movie. The real question regarding this movie is whether, as a viewer, it is possible to separate out these two aspects and still have a useful experience from the film. I think the answer really varies from viewer to viewer. On the plus side, there is no question that there is some amazing genius at work here--the photography, cinematic techniques, acting, and scope were all revolutionary and very influential, the viewing of the movie is well-paced and in fact riveting. You will be fascinated for sure.Can this fact be separated out when it becomes clear that the main protagonists of the movie are the KKK? That's the real question. In this sense, the movie becomes more instructive than entertaining. We learn a number of things--first, some important aspects of the history of technical filmmaking, which Birth of a Nation pioneered. Second, that movies always project a world-view, which can be significantly different from yours as a viewer, althuogh I think it is reasonable to point out that many people still sadly hold on to the world-view of this movie. Third, that movies will try to persuade you toward that world-view; in that sense, Birth of a Nation is a dangerous movie and had some truly bad consequences (it helped the revival of the KKK). Fourth, that the lens to the repugnant world view can actually be beneficial, a gateway to perceiving and understanding the past.Thus, I cannot really tell you whether you personally will enjoy this movie. If you are a white supremacist, no problem. If not, you will have to compartmentalize for sure."
